,MQ-2,MQ-3,MQ-5,MQ-6,MQ-8,MQ-9,MQ-135,MQ-138,Phenol Red,Methylene Blue,Methyl Red,VOC
0,28.986142233015954,2.1713673736195593,0.36693804315984785,2.463764625926799,1.1682990167723097,5.836632162610363,16.373793339297265,6.526701466976802,0.41317441857710974,0.010149440547750683,1.0977011138038542,Acetone
1,25.11457131093868,2.0549415133445987,0.18042242755118026,8.65076554186327,0.5310958896831048,5.252016578279001,6.3671961605119725,3.724939538023003,0.027749653129335868,0.00987433865943542,1.8910108186468906,Acetone
2,25.445205244253383,1.932547960329897,0.2438410427839767,10.38309770833286,0.4120649572659102,5.251536879292624,7.329979700060748,3.724664167537098,0.02366170930393099,0.008665879340631144,6.674800902857629,Acetone
3,25.45709653489443,1.9894404898338243,0.18631398359151724,10.383632318833943,0.46526088294625423,5.836254710273277,7.331008875085231,4.347475610287438,0.018188769670610214,0.012333428403923234,11.144031062241638,Acetone
4,25.800988958883828,1.969867176175685,0.1939067221296296,10.383704096995597,0.513131517634845,5.836252109449332,7.519959182597794,3.4757070093106406,0.01785144732581335,0.008030224314921963,9.651752005215837,Acetone
5,26.959240125045604,1.8417496519701189,0.34189210658952884,3.7010073506423247,1.0071054464390923,6.565524369454618,16.370779444966452,6.52553048242784,0.37777240504712295,0.01739542392879832,1.3985013573036393,Acetone
6,26.598944835246265,2.0705701614523413,0.3437532894182073,2.154281378249942,1.04715722203393,4.374944899938447,15.508764712863648,5.800392940429359,0.12445494716101241,0.004441522466853984,1.8909601914674046,Acetone
7,28.456686516604226,2.0254206875014473,3.2886715951560808,10.383529270209413,1.0353218863467581,7.5073453869664615,0.3550102535572863,5.800279057057264,0.026728941916124932,0.002436471635664183,0.8995272650116698,Acetone
8,28.89510234473553,1.7921718748520972,5.934200191988957,10.383108619884661,1.4901483689482413,8.760390342222248,0.35490245313058605,7.460700433244532,0.05496037868078832,0.003263168859473368,1.0074468407801742,Acetone
9,28.899862991011776,1.8653212900139982,5.561981815776315,10.38329374668441,1.6220915050645248,10.515035982584202,0.36102206558959277,10.448920618115856,0.05202540942170663,0.05223560444940067,0.7541757227498733,Acetone
10,30.78863898500574,1.9707182351301538,1.5214475484906098,10.384211506173083,7.148613513100147,10.5149923000274,8.6393540088547,10.44930707129628,0.019375174866199128,0.007869042082384294,0.06933577765410671,Acetone
11,31.25595578425781,1.8581533827563725,1.842019369069337,10.383149360785366,2.6157029404284544,10.513437986942131,10.137401777910073,10.448415505126908,0.010842244140380687,0.009007432911554184,0.13635969570211753,Acetone
12,21.074805838165684,0.3165323172629851,1.6340671173606651,3.4534790632352346,4.499950588777818,0.6384515258334534,10.138442559016571,0.30223031995763355,4.025931583978631,0.05547522557409392,1.2734831426866393,Ammonia
13,21.03323281245241,0.09916087700572433,0.2847021197521899,0.49359348815355,1.322573935660213,0.4546975042083011,2.2847399459226883,0.20719783379646967,6.774959360928821,0.01158348283304209,2.007288743373869,Ammonia
14,22.250059651634434,0.09886202460484571,0.27473889476467506,0.49370219456546643,1.2419383520888732,0.49974974330688926,2.3426544372765092,0.22781467625195026,7.097759024415913,0.019757989572226454,0.7304114956370139,Ammonia
15,21.04358922794657,0.09834977661361659,0.2737822279449414,0.46593681710385354,1.2419095814668177,0.4671794145478342,2.987294154395466,0.212703593266545,7.202849019981225,0.01954776944566602,0.6863061253260025,Ammonia
16,21.071348566308252,0.2643511578580714,1.124524752573529,3.4533524782348657,3.880359090527765,0.5867917941556969,10.136500812162314,0.3200375587848651,7.395637706263105,0.04572634613123169,0.38136395091019487,Ammonia
17,19.171638120897153,0.2486600208794848,1.9626227176805242,3.4532682986059204,3.630140875825611,0.6153131385230262,10.135244630691329,0.32429063049549584,6.356971138142336,0.05307012607706257,0.39678320796739097,Ammonia
18,21.96092390898694,0.6218403571661045,0.5929447977821268,0.7310272210934432,0.20007647281281432,0.5311742919177075,0.33669897460839954,0.2642357442783374,4.46803669541625,0.019083110559221836,4.644259781372114,Ammonia
19,20.56672292977347,0.5838395153726061,0.7259442706522993,0.9513856819245992,1.3010430303471634,0.49979989541345204,0.33125759653758047,0.25860644046256737,9.70963913791341,0.02897920266968595,0.7335935922460793,Ammonia
20,20.130513753251435,0.5250958064025215,0.638409256646697,0.9007656402998918,1.3894166866802842,0.4804745117654934,3.183915653542777,0.234341588570478,8.142935747315738,0.02011778095105159,0.5103479669667949,Ammonia
21,12.259467117758058,0.6362401799575519,0.05045685336197894,0.3331046059149466,0.015511751486821641,0.07895366140661121,2.4021303464558263,0.0962665366171334,5.864929841708514,0.015635680445657878,0.9941382742037173,Ammonia
22,1.5270908510973535,0.5365244351065139,0.03693186060219155,0.18671838948226355,0.005322485418502184,0.026160953414529578,0.33266464939463103,0.06850214638189206,6.116281623711786,0.015186000962899538,0.9447104231355576,Ammonia
23,21.997414264198117,0.09778854618639014,0.27866173216514756,0.4936585087382567,1.241923972654198,0.4585622086303838,3.500860212462763,0.20874470023432135,7.41708181889675,0.018822548224309437,0.6052706409741735,Ammonia
24,16.483060722284275,0.5966574677621822,0.1699314629492055,0.9167428681226307,1.0887344511838284,0.509705223112852,7.329513507724431,0.33323407094586616,0.0288608907842402,0.00601348706464083,0.2533398693216018,Benzene
25,22.468078997191558,0.7377480485157003,0.05884769323978509,0.2435877948873848,0.27971550027486997,0.3175429092775272,3.7762718051179616,0.19253760669630918,0.026338362177708165,0.007311276449377037,1.3820383896327089,Benzene
26,21.46042363433663,0.5845505931526771,0.0372834483662151,0.21872565923973442,0.4590830575491645,0.3591281652833032,2.647838395697945,0.1916956504338089,0.017727319064916158,0.0116532727424495,0.06845557682431476,Benzene
27,22.220044728287164,0.5333141576202196,0.03452348486260055,0.2352875298793708,0.45682549225298447,0.3701325691213196,2.779707400064198,0.1864512190986137,0.027093953668451954,0.011393750526848137,0.05704934148057953,Benzene
28,8.457761635727728,0.5922143802159084,0.14490845828246948,0.8695200294315967,0.9522000467585114,0.504783349888291,7.5154411696230214,0.33317292014621713,0.06470730970323507,0.012284868309934478,0.5267229190421895,Benzene
29,16.477787941854334,0.5905886894805896,0.1373296590919206,0.8269067520884166,0.9302770791186551,0.4385868709852322,7.715176552577568,0.3473746410333195,0.05119793569174001,0.004305892963647214,0.6210467143532171,Benzene
30,24.798186714601165,0.5904091211559213,0.30517266876765725,0.6722234355584251,0.6651652480635305,0.7300413769328182,0.33281081214506014,0.3735896200749196,0.014164232788332344,0.00518881267836744,0.2782442022557344,Benzene
31,25.102812508625114,0.5409072073376016,0.30882860469073437,0.6379131039303213,0.7584033084565962,0.646470473992665,0.34599207738090476,0.3497817485359243,0.012970005863309602,0.002860937631695497,0.1737489417740568,Benzene
32,25.096956000111508,0.5218446191035789,0.31007554212888544,0.5997703775599268,0.7697822981868945,0.6003638158740012,0.32499005681499665,0.34242223592503923,0.01746821194335016,0.003489503277740227,4.287961923764394,Benzene
33,26.537071123058443,0.9457638601360077,0.19556831245591616,0.37365212037701184,0.6671936810763498,0.4455220231916433,5.8523780711380935,0.33722053306502225,0.017853084845979528,0.00813710588074218,0.29397547748172587,Benzene
34,26.51538722145021,0.7966388529717661,0.19348884406935535,0.3306002952867219,0.6328745411350891,0.41630360297758806,5.972520692548629,0.3282659780003736,0.02044325772357903,0.007151083358002557,0.12437049578883383,Benzene
35,22.229760289461762,0.8791653264644866,0.06249079536256555,0.2208612580953004,0.2516557618766838,0.3114090335815183,3.728887610883185,0.17585766062207742,0.020030775177299835,0.006357446635968218,1.739648859262041,Benzene
36,1.5955166367587514,1.8149595190989534,0.00890874714618493,0.03298156909550603,0.026811576228403286,0.03277941430874376,0.13644807918809965,0.0174066499708312,0.01343933900156264,0.004919973273549322,36.32165885111372,Ethanol
37,0.35116750818504533,1.6283870450537115,0.0004298989565492528,0.003083921252206216,0.002636793667412182,0.009834460607648754,0.03989215803617866,0.005578957428381284,0.03923241183946247,0.014308518947842422,0.1889175498026541,Ethanol
38,0.3461459475356541,1.615177446477717,0.0004380944792307269,0.0030332267649799084,0.002242964286699948,0.009508343517778028,0.038907466853375684,0.005682718326659533,0.04927695447132723,0.013393798014960294,0.12369308395798462,Ethanol
39,0.35358223351289464,1.6096394556375608,0.0004949797589750772,0.002769211936544644,0.0027569961874100413,0.00928995319668325,0.038478147558178986,0.005204546326613461,0.05162401979260847,0.013072410127180311,0.1320659123259911,Ethanol
40,1.5278173411924532,1.8241612308859767,0.009879726716810835,0.03154405473033915,0.02512179152906925,0.03290526456812036,0.13721394496910425,0.018958301005343285,0.023914479666131815,0.005340474689339539,30.688754042494004,Ethanol
41,1.6212637751126995,1.8280191920500437,0.009543447666314403,0.028391791052082296,0.023245350311551765,0.03256758454865004,0.13072366275008,0.01944075432237875,0.03187078963774814,0.0033302184141409683,22.011408209123907,Ethanol
42,1.573563689246515,1.818989155946635,0.00948557882248389,0.02597346310225438,0.022686695233753305,0.03273199690379556,0.1327296281976484,0.019032570931396837,0.008960896705539801,0.004732967398266574,16.909230427205774,Ethanol
43,1.5749236727810445,1.817474411868583,0.009286244548309537,0.026297089506563332,0.02047061399428752,0.03320868569803232,0.13524685783933002,0.01950259817463181,0.01967073631894547,0.006351355427238536,18.543880355426666,Ethanol
44,1.5113394589913525,1.8147900035083868,0.009199839708314285,0.025804481250025803,0.01903357926059999,0.03324778404241089,0.12856095003291712,0.0180220650843055,0.02090765824559373,0.00459788642157247,14.38163665883151,Ethanol
45,1.510213419616302,1.8201336037669742,0.00941236649819925,0.024102069162272283,0.018492104641350673,0.033836332262810825,0.1343391958723601,0.018466049229292365,0.021317651604801115,0.00585462090547301,6.841520488613131,Ethanol
46,0.3293454713795695,1.6129104700747758,0.0006105342108824477,0.0025747046873978987,0.0022804032854948607,0.009554835103020947,0.029909346993139695,0.005579011000279411,0.055184027087437845,0.012500883339047673,0.20651643462035316,Ethanol
47,0.36597742491186996,1.6140120344597408,0.0005480000440905179,0.002711927075189231,0.0028211736637426153,0.009488030488557784,0.039466553496834894,0.005491774307230646,0.047198620787045814,0.013106657802260455,0.1737720359849049,Ethanol
48,21.51430762606274,1.952970799088163,0.8141121282487315,5.186208728916946,3.972496955656525,1.536654373431688,13.379429895844408,1.1777619824359398,0.03901967464064027,0.012039022327887443,12.53918360669148,Methanol
49,26.153319644079335,1.8883172961855164,1.0324117545364258,5.186465466839409,3.3454833009338696,1.49226276700926,12.26201874028847,1.12595211662114,0.02656472750850886,0.01669449633805623,24.94287651039929,Methanol
50,33.433729010413494,1.5959979762745662,0.8165134687181473,4.320435211359597,3.7129466280938077,1.2130526397185288,5.316527799979095,0.8756312934484737,0.02317157472694597,0.020998111872072574,0.16547765523936384,Methanol
51,30.72671376242802,1.440641919004797,0.840518959975722,3.2370101234187416,2.7437414909282754,0.865881660954455,5.734905102514918,0.695769878545436,0.03757678644755377,0.018613967099278646,0.1675106689014894,Methanol
52,23.58735016420985,1.6953169944714124,1.4661631048882435,4.713261604359609,3.6296513095749194,1.5364557188713481,12.257851633676832,1.0785357479393245,0.017457986620982104,0.014359079053428633,25.49147592738753,Methanol
53,18.934617205702466,1.7502892346204075,0.7712085125086117,5.185608870662769,4.7501315554860275,1.4502086310973064,15.497711408854444,1.1775511527008435,0.012588818207392294,0.009704151289038943,16.222088511733098,Methanol
54,22.207387102110243,2.3956250198318556,0.9844763840176054,4.712852503359816,4.067811654018568,1.7426141959685473,9.475161525042731,1.2341447882987282,0.00993184640915115,0.00754626044481511,1.4166804532250927,Methanol
55,24.762592500411976,2.3845630447478317,0.9843098253105913,5.184993148402022,3.7941711796942377,1.6329148342554485,11.307982357029253,1.1774342162168938,0.01321680833233566,0.004968189989184513,11.070237605128506,Methanol
56,23.50501948658021,2.2138977413815244,1.018992355300848,4.712104488723945,1.8994567256642787,1.582882732343905,4.772903600843064,1.1508703827110611,0.015204072341292797,0.009619950405374533,46.334156378600824,Methanol
57,23.818488613702648,2.240676556140528,0.9842737481042152,4.712023942793121,0.8038927546175354,1.4501901469657272,0.6978781359301471,1.0145271497720396,0.02512120755519702,0.009226657514439856,19.388431698531452,Methanol
58,17.59392870503976,2.223181771553342,0.9732188921720385,4.71187971187966,3.155046267944966,1.6861384009468106,7.142250041318068,1.0349443301893522,0.00869646095893597,0.011751845694692396,28.208176188480703,Methanol
59,20.93864355859439,2.199774189015567,1.0193613801749866,4.711705069944526,3.097257855247916,1.4503338357704287,7.51349907337861,1.1513084310304267,0.04114304665928771,0.008601116453137766,11.139125623125683,Methanol
60,0.6282091969175434,0.8440790876114741,0.0030703984490673764,0.018361048830889397,0.028567881645262354,0.013950892857142858,0.10417238984735888,0.009333005087449095,0.007939196687873608,0.010947054311974382,0.23776430851802155,Toluene
61,0.15359749924515564,0.6572508856285912,0.0001164191653421076,0.001902059700071874,0.0015308672037899385,0.002324387652986085,0.013796360444570848,0.0013400506050843123,0.031042675273444422,0.00573980890067654,0.04240332744004716,Toluene
62,0.15766347597414831,0.6402313917047996,0.00013123670430012342,0.0017263686635232336,0.00149850963498743,0.002239683827996246,0.014005480188781429,0.0014106037647643674,0.02644054254035146,0.005837418781380494,0.041638771318665016,Toluene
63,0.15915849707963498,0.648150454905837,0.00017844941287491913,0.0017254080333424288,0.0014926029597521638,0.002522798462946399,0.013402267291728723,0.0013837656518549532,0.03386152716266456,0.005692206783328023,0.0839015765433918,Toluene
64,0.550245159551066,0.7431185063060035,0.0011701086865744817,0.015505491457259237,0.016068133046718475,0.012105967356552607,0.09418793535744943,0.008962657811268235,0.025176344443482032,0.009457427679720283,0.04512772549248839,Toluene
65,0.6225968561721875,0.6133607926121362,0.002647397885022238,0.016527504605672486,0.024253065750603948,0.012380117541405337,0.10852110485736564,0.010022966578430352,0.021744138897080576,0.003197304519513251,0.25551630358594796,Toluene
66,1.6099161433459934,0.5260164176749726,0.006523274598423369,0.026436544269602735,0.02477749387590406,0.02842628096487049,0.1391428988750781,0.04764935430940762,0.010205916218149544,0.004598532568019644,0.661314347404239,Toluene
67,1.2534072686170579,0.4555603104359181,0.0058158313288330776,0.023629974925587726,0.019013337371201155,0.022418020362980438,0.11047779778294418,0.018745656053971414,0.011459500077979884,0.0032666960539199912,1.3174442851557409,Toluene
68,1.059881397243167,0.4501308021909934,0.005267894527915083,0.02081217419321757,0.015556176387770102,0.01944501654425188,0.09317623788530109,0.01415717558346158,0.014421514117650514,0.0031489949674878706,0.15275791881844333,Toluene
69,0.17538897826306793,0.8103741507615498,0.00020046354987163982,0.0019190197789686453,0.0013675643198561623,0.0024487159910284583,0.01591378973939241,0.0015561277909526597,0.027794172729645825,0.007802698233549412,0.0707903534758657,Toluene
70,0.15393957613442513,0.7410795767227546,9.493486451760775e-05,0.0016157409759525144,0.0010537396614114624,0.0024125610748203354,0.013039324360285303,0.0012755275500525,0.03190560425445613,0.007328086969778316,0.08722130040976048,Toluene
71,0.14924599795448504,0.6779685055813497,2.909276036375331e-05,0.0017296260534129281,0.0016198980889714268,0.0020768260089707243,0.01412259021208548,0.0010720808990753988,0.03850286281759608,0.006794685723600902,0.06105028114878482,Toluene
