,MQ-2_DG,MQ-3_DG,MQ-5_DG,MQ-6_DG,MQ-8_DG,MQ-9_DG,MQ-135_DG,MQ-138_DG,MQ-2_PK,MQ-3_PK,MQ-5_PK,MQ-6_PK,MQ-8_PK,MQ-9_PK,MQ-135_PK,MQ-138_PK,MQ-2_MN,MQ-3_MN,MQ-5_MN,MQ-6_MN,MQ-8_MN,MQ-9_MN,MQ-135_MN,MQ-138_MN,MQ-2_RT,MQ-3_RT,MQ-5_RT,MQ-6_RT,MQ-8_RT,MQ-9_RT,MQ-135_RT,MQ-138_RT,MQ-2_FT,MQ-3_FT,MQ-5_FT,MQ-6_FT,MQ-8_FT,MQ-9_FT,MQ-135_FT,MQ-138_FT,MQ-2_AI,MQ-3_AI,MQ-5_AI,MQ-6_AI,MQ-8_AI,MQ-9_AI,MQ-135_AI,MQ-138_AI,MQ-2_DI,MQ-3_DI,MQ-5_DI,MQ-6_DI,MQ-8_DI,MQ-9_DI,MQ-135_DI,MQ-138_DI,Reference_Red,Phenol Red_Red,Methylene Blue_Red,Methyl Red_Red,Reference_Green,Phenol Red_Green,Methylene Blue_Green,Methyl Red_Green,Reference_Blue,Phenol Red_Blue,Methylene Blue_Blue,Methyl Red_Blue,Reference_Hue,Phenol Red_Hue,Methylene Blue_Hue,Methyl Red_Hue,Reference_Saturation,Phenol Red_Saturation,Methylene Blue_Saturation,Methyl Red_Saturation,Reference_Value,Phenol Red_Value,Methylene Blue_Value,Methyl Red_Value,VOC
47,0.365767487,1.614918889,0.0006021,0.002803995,0.002878155,0.009404894,0.039269321,0.005443438,0.392406687,1.774022172,0.000890807,0.003301408,0.003129658,0.009952647,0.043839,0.006040852,0.30511815,1.439080561,0.000547477,0.002281953,0.002250593,0.007211529,0.03344965,0.004199227,11,4,3,10,15,15,7,15,16,43,36,16,32,10,14,8,30.7141121,143.9804334,0.054817173,0.229849267,0.226844211,0.733203593,3.356843281,0.427812697,10.09194515,85.93199702,0.066606315,0.051458144,0.30798052,0.118115702,0.865053207,0.134378466,3.1998,3.4663,3.0386,3.8639,3.0962,4.0964,3.6923,3.6972,3.5668,3.6437,3.8068,3.4687,1.9367,1.6043,2.001,2.9148,0.8022,1.6558,7.0894,4.3659,3.1653,3.4635,3.8068,3.8639,Ethanol
48,21.5134459,1.953892807,0.813911035,5.186119644,3.971529018,1.536741552,13.3784931,1.177718626,33.43372901,2.052161232,0.960626803,10.38362484,6.858457647,2.620332883,19.65426861,1.792545294,20.56094133,1.830889094,0.702784705,6.149113298,4.330901769,1.699535815,12.95806812,1.197704076,3,3,1,1,1,1,1,1,6,49,5,6,3,2,5,3,2014.40602,181.6409145,68.83807036,595.7458462,422.1387789,161.5875172,1257.771477,114.3253554,218.672113,118.3994342,6.581213097,43.48565921,30.28920601,7.491944796,89.79661038,5.564007247,2.5701,2.9518,7.2763,7.9572,2.3457,4.9497,7.6043,23.3301,2.4613,4.1163,2.7775,6.9321,11.1195,1.7639,1.7541,183.9423,0.2434,3.2827,9.4697,7.9363,2.4369,4.4273,2.7775,7.9572,Methanol
49,26.15345137,1.888804063,1.032357106,5.186500528,3.345215695,1.492240121,12.26171376,1.125961416,41.15345137,1.907674489,2.107787278,10.38400573,6.861104809,2.181463179,18.42542184,1.856879579,25.84283797,1.736773672,1.218063977,5.423983899,3.64324292,1.434251746,11.22319532,1.171572483,2,3,0,1,1,1,2,2,5,29,3,5,3,3,4,3,2515.769437,172.5111964,117.1289296,525.193149,354.5264114,136.9811399,1090.613629,111.6805193,248.8168287,63.7630568,6.649818561,35.3843379,24.80619543,6.994051691,77.91227823,5.476934017,3.1535,2.9465,1.3902,10.7578,3.1963,2.2846,8.8999,20.8583,2.9867,2.8813,3.9492,2.8097,15.2732,1.2168,2.5245,231.8166,0.6075,2.227,2.3658,3.8156,3.0857,2.0291,3.9492,10.7578,Methanol
50,33.43351308,1.594620098,0.816506263,4.320450953,3.713061102,1.212926181,5.316976471,0.875531701,37.99674646,1.613189819,1.008332913,5.186701819,4.275279993,2.09419913,5.738877345,1.101862413,18.02906724,1.331811571,0.547406779,2.516260013,1.679281248,0.818694194,2.815256768,0.593139404,6,7,2,4,5,1,9,2,6,37,3,11,2,4,3,5,1914.802698,134.2032573,56.35873741,261.0066862,183.708684,83.59543926,303.2951405,61.11040093,514.8653675,147.8427402,10.14928058,50.90597135,48.82815757,11.63692953,87.25144857,9.70021031,2.7535,2.6285,4.6276,3.0557,2.7882,3.4147,3.9745,3.1031,3.0655,2.4096,2.6181,3.8839,1.1768,0.838,3.1951,2.9319,1.0438,1.3212,9.2244,6.391,2.674,2.6282,2.6181,3.0557,Methanol
51,30.72767041,1.443140541,0.840504437,3.2370527,2.744027077,0.86586218,5.735008729,0.695902538,31.22370216,1.461082477,0.874845096,3.701115664,2.744027077,1.450657501,6.097579793,0.758264925,13.5836626,1.217802635,0.490433091,1.631220165,0.666026234,0.514534633,2.682257242,0.402810106,10,7,5,13,16,2,12,3,4,40,2,5,2,1,3,3,1499.574699,122.6139592,51.48149451,176.019723,83.82162267,53.68324427,292.4604287,42.11290004,382.6759561,78.79485707,9.039058102,36.94938168,26.77149082,7.404301984,71.06663315,6.439689646,2.6334,2.8859,5.0372,3.4621,2.5904,2.1949,3.0065,2.3472,2.9417,2.9942,2.1417,3.1126,1.458,1.3635,2.8382,2.8183,1.167,1.2285,9.8334,5.6789,2.5538,2.834,2.1417,3.4621,Methanol
52,23.59056865,1.744258209,1.466492113,4.713335427,3.629291342,1.536498514,12.25865996,1.078683799,31.24021485,1.801750044,1.695429842,7.413338127,4.620745011,1.80339293,15.50271685,1.205382576,20.7790597,1.628842154,1.249002196,4.503440477,3.286651682,1.270274757,10.76232839,0.885909488,3,4,1,1,2,1,3,2,5,49,1,2,1,2,4,3,2043.439244,161.6630286,122.4902483,445.4138393,323.4071996,122.0216672,1054.295916,85.47558948,186.1679482,59.95282175,9.1337973,38.36046056,24.41177204,6.434353864,80.40735795,4.821894226,0.4315,1.6641,2.3166,3.8968,1.5466,1.5516,5.9088,13.3789,0.626,0.6735,1.3159,1.553,40.4503,0.8453,2.0397,226.0839,0.6789,1.9318,3.2956,3.0581,0.588,1.5576,1.3159,3.8968,Methanol
53,18.93379979,1.750289235,0.771306457,5.185600696,4.750158194,1.450357016,15.49820461,1.177626214,25.1573497,1.856701911,1.658748698,8.650604161,5.7080126,2.181351168,21.05944499,1.676098588,16.72401609,1.662527301,0.716115077,5.7473548,4.179550633,1.344728819,14.65834671,1.090665428,2,3,1,1,3,1,3,1,5,50,2,2,1,1,3,2,1638.778465,164.6103346,69.10078736,561.4519127,406.7945188,127.4489078,1419.186822,103.7737499,140.3573591,54.78786016,4.603295811,39.5912614,26.41169306,5.143219166,89.45807905,4.55286296,6.728,6.2782,5.8939,9.0388,6.8914,6.8217,8.6586,19.5124,6.7749,5.9491,7.3988,5.4382,14.0784,0.5549,1.4112,156.3712,0.2501,2.4311,6.5042,1.6484,6.8556,6.6719,7.3988,9.0388,Methanol
54,22.20846598,2.397641808,0.984484242,4.712758012,4.067811654,1.742451367,9.474841504,1.234066171,28.89295796,2.402044357,1.634713123,8.650261949,4.888829716,2.181047858,11.31018882,1.365147011,19.03513533,1.988749102,0.996309596,5.169882754,3.466630044,1.412430741,7.544628572,0.975954967,4,17,2,2,3,1,4,2,6,18,3,2,2,2,5,3,1880.63943,198.6491632,96.90400313,508.9117712,344.0219371,136.3364063,745.5818305,94.60424929,209.6741418,67.51097385,6.772784781,45.34241745,28.84441096,7.79573237,66.86870322,5.739665945,1.9036,1.5485,1.5409,3.5226,2.0137,1.4771,3.7084,7.7464,1.801,1.1601,0.9805,2.962,15.8924,0.4758,1.1148,73.6433,0.3058,2.3976,2.6706,2.9535,1.942,1.4734,0.9805,3.5226,Methanol
55,24.76197829,2.385083924,0.984269731,5.184889894,3.794592808,1.632840011,11.30901162,1.177586464,33.34382768,2.385083924,1.547475498,6.484266193,4.384041673,2.012394667,13.3779486,1.329979399,21.427492,2.020243529,0.937907643,4.359261725,3.218045491,1.436418643,9.27336249,0.98911287,4,13,1,2,3,1,3,1,5,17,3,4,2,2,4,2,2113.200778,201.5999407,91.60801741,433.5274627,319.4277026,138.8276221,915.8695374,96.3850752,217.7388886,54.36713653,6.638511651,40.62424627,26.98637928,8.201291936,80.21488415,6.409307484,3.746,2.7067,2.0952,5.2251,3.8694,2.3977,3.3101,14.5818,3.2374,2.7506,3.4879,9.1055,23.9982,0.6072,0.7382,75.2909,0.4759,1.3009,3.237,9.7543,3.6891,2.4008,3.4879,5.2251,Methanol
56,23.50745739,2.219228668,1.01886751,4.711889648,1.899231913,1.582969847,4.773024363,1.150828134,33.30937693,2.219228668,1.54707757,5.761890698,2.117170696,1.937391254,5.724030432,1.329635844,21.35329957,1.910650837,0.96264869,4.222747079,1.631479307,1.369912374,4.07696881,0.973020782,4,11,1,2,2,1,5,2,4,15,3,1,1,2,4,3,2072.589925,189.3232261,92.49403759,414.8695569,159.2787808,130.1698322,399.0110247,92.43548805,162.5862883,31.3186558,4.945448088,30.44892818,10.76845901,5.498517443,31.68813638,3.76406744,3.3349,2.904,2.8823,7.0707,3.4372,3.4869,6.1333,16.3979,3.218,2.6561,2.834,3.0227,15.2919,0.7013,1.4222,242.0728,0.4821,4.3813,4.9642,3.2974,3.3293,3.3938,2.834,7.0707,Methanol
57,23.81848861,2.242206263,0.984253646,4.712040132,0.803868725,1.450115627,0.697842502,1.014382144,32.21512996,2.244271953,1.444743607,5.762041182,1.268990931,1.937445061,1.678017975,1.264507708,20.9796026,1.929783944,0.944277309,4.204926698,0.820609386,1.309804312,0.660707374,0.930183205,4,10,1,1,2,1,7,2,5,15,3,2,1,2,9,2,2047.267892,191.6967647,91.10823629,415.9821317,79.62478185,125.0524004,65.08887666,88.84392744,184.7611542,45.05957527,5.302576338,33.38792296,5.57685614,5.852471283,10.08624366,4.248160594,5.9226,6.2788,2.6672,9.8596,5.7975,5.8166,6.2282,17.7009,5.4101,4.6525,3.5081,3.5219,9.5652,1.1337,1.3388,139.9457,0.495,7.7985,4.5747,4.7013,5.7967,6.0088,3.5081,9.8596,Methanol
58,17.59530792,2.222163609,0.973210934,4.711863119,3.15466959,1.686078741,7.141543836,1.034750853,21.15262017,2.222163609,1.444847676,5.761864169,3.709947506,1.86798512,7.711231875,1.264366119,15.23180379,1.917498219,0.953661196,4.174594552,2.69773362,1.369464853,5.511415,0.959554353,4,10,1,2,2,1,10,1,5,16,2,2,2,2,3,2,1489.042141,190.0733643,91.62481408,408.7472145,261.4360425,130.2726331,540.2920637,91.17703782,149.0119996,43.39806919,4.987707944,28.74038019,15.69661013,5.536887148,43.50597072,3.871706884,2.7843,3.3338,2.9092,3.4597,2.6438,3.2611,5.0233,15.0778,2.9919,4.5855,2.7696,5.3035,28.269,0.4114,1.7298,242.3308,0.4095,3.4099,4.5165,3.918,2.8714,3.2589,2.7696,3.4597,Methanol
59,20.94342074,2.209913831,1.019225173,4.711769418,3.097452987,1.450593721,7.5138007,1.151213768,26.46507142,2.211939888,1.469114431,5.761770468,3.554610771,2.380949915,8.380783815,1.365312473,18.06443375,1.897103802,0.953326051,4.235786297,2.640597575,1.370125732,6.205098142,0.967693955,4,10,1,1,3,0,4,1,5,16,3,2,2,2,4,2,1771.801807,188.7151798,92.28931849,418.0522628,258.2279437,130.6531621,608.7876608,92.88823982,189.5324942,49.92330516,5.584210207,32.91705544,17.87290606,6.231014113,51.15776229,4.823393241,1.7899,2.0409,2.1808,6.6513,2.0056,1.978,4.7979,14.3422,1.5721,3.921,1.9876,2.303,23.5442,2.0593,1.2861,225.4637,0.6384,5.3708,3.5713,3.0345,1.6985,2.0084,1.9876,6.6513,Methanol
60,0.628682331,0.844079088,0.002952237,0.018292835,0.028757002,0.013943021,0.104401025,0.009342348,0.670593128,1.025166916,0.027103661,0.021763463,0.029988118,0.015262272,0.116785395,0.010844526,0.526781721,0.837082207,0.005558094,0.015163716,0.021542038,0.011827216,0.089081409,0.008313181,20,3,0,12,28,2,19,18,12,51,3,10,10,8,10,5,52.30625565,82.47601727,0.51705803,1.505627696,2.160225822,1.168871202,8.78285062,0.817199202,5.079736029,72.00411204,0.672291092,0.118109816,0.072892123,0.03758682,0.320624957,0.041598773,3.1236,3.6803,1.8604,3.5195,3.0038,3.3566,7.3986,3.8849,3.0495,2.1539,5.3499,2.3902,8.8209,0.3398,1.5672,2.5694,0.142,1.9161,2.4947,1.6381,3.0096,3.4069,5.3503,3.5195,Toluene
61,0.153597499,0.658174916,0.000123646,0.001773068,0.001223526,0.00222027,0.013040492,0.001255383,0.154925804,0.815358678,0.000379882,0.001888624,0.001740224,0.002533674,0.013731014,0.001480379,0.110582112,0.631091988,0.000118171,0.001100335,0.00087784,0.001683925,0.009723507,0.000882815,24,4,8,23,38,18,16,21,27,44,13,14,16,22,22,16,11.33155583,62.64580714,0.011745105,0.114491106,0.091215514,0.171450119,0.9912193,0.090445074,5.562325794,36.06029564,0.004495182,0.033285551,0.019550122,0.047484482,0.109646571,0.015213562,1.6254,1.706,1.2022,1.5154,1.6978,2.1458,1.5646,1.2457,1.7576,1.4821,1.9378,1.4387,1.5661,1.108,0.8741,0.7483,0.4224,0.7475,2.4863,2.1379,1.6724,1.6946,1.9378,1.5154,Toluene
62,0.156914864,0.64208351,0.000152925,0.001678628,0.00124052,0.00242286,0.014057821,0.001379907,0.158648219,0.7862286,0.000260045,0.001866924,0.001710641,0.002612554,0.014393386,0.001643224,0.111471111,0.61371713,0.00011262,0.0011176,0.000933028,0.001837441,0.010508979,0.001024902,26,4,32,19,26,19,22,24,26,44,14,18,17,27,22,20,11.43658574,60.94428414,0.011347611,0.115930603,0.095665503,0.186995978,1.068882562,0.105163418,5.359722168,34.71675876,0.007172572,0.041534628,0.004896855,0.117933793,0.506636894,0.072226919,3.4198,4.0147,1.5523,4.1249,3.4692,3.6868,1.7712,3.091,3.6698,2.8513,2.9865,2.3315,1.6845,0.9398,0.8879,0.7339,0.5899,0.9693,3.4057,1.8829,3.428,4.0265,2.9865,4.1249,Toluene
63,0.158518459,0.648150455,0.000156788,0.001734599,0.001600207,0.002360915,0.013258238,0.001441552,0.161421792,0.787615441,0.000230648,0.001784118,0.001780915,0.002445212,0.014514147,0.001777523,0.111935376,0.610795844,0.000101177,0.00106024,0.000995661,0.001600146,0.010247876,0.000989956,26,5,31,22,49,22,11,20,27,43,14,13,17,13,24,19,11.50239573,60.74158069,0.010227847,0.110553389,0.103492461,0.16349228,1.043845804,0.10181616,6.767967822,37.53643443,0.00210779,0.027313722,0.089942487,0.005393839,0.485549577,0.059245006,1.6698,1.9489,1.9653,1.9492,1.6864,1.5735,1.4605,2.8682,1.9349,1.613,1.6036,2.8413,1.9606,1.2172,0.8661,1.4236,0.3914,0.9967,3.5877,2.4723,1.6344,1.9465,1.6036,1.9492,Toluene
64,0.550891451,0.742121105,0.00142312,0.01531659,0.016181754,0.01206617,0.094496796,0.009026698,0.558672995,0.869008877,0.038710117,0.016288756,0.017125684,0.012714615,0.100090299,0.009366622,0.428191055,0.71603478,0.005072514,0.011095373,0.013339634,0.009726145,0.073338962,0.006588474,23,2,0,18,2,1,25,27,13,51,2,10,9,11,11,7,42.96266822,70.75431605,0.461912013,1.119852196,1.329899198,0.969481829,7.3438221,0.659179973,8.117945831,23.61457989,-0.077681588,0.190759267,0.171380397,0.145872508,1.314641967,0.086206759,0.2624,0.4817,2.3722,1.4882,0.2192,0.7909,5.2072,1.1521,0.2352,1.3891,0.8821,0.8447,7.392,1.0754,1.3612,0.6948,0.1379,1.5119,3.0079,2.1336,0.2303,0.4193,0.8821,1.4882,Toluene
65,0.622934335,0.617037693,0.002925227,0.016452843,0.024578346,0.012323976,0.108909454,0.009968029,0.62413927,0.807936534,0.046485986,0.017049168,0.024877441,0.012615337,0.110637747,0.010580532,0.475766003,0.632761178,0.006290656,0.012240292,0.018716962,0.009375055,0.083494369,0.007287276,22,2,0,16,26,21,23,24,13,27,4,9,10,9,10,8,47.68829591,62.11005446,0.584280087,1.231583056,1.876438214,0.937363357,8.336584819,0.727820811,8.253199284,14.3014863,-0.101374591,0.185165438,0.274969844,0.139276885,1.310662724,0.092347039,0.2842,1.0521,0.6292,1.4849,0.1914,2.2332,1.8658,5.7352,0.2227,1.1964,0.9652,1.8577,9.3318,0.9438,0.4646,3.6454,0.1922,2.4552,0.9603,3.302,0.1729,1.632,0.9652,1.4849,Toluene
66,1.612431573,0.52798246,0.00666384,0.026320861,0.024414671,0.028321655,0.139252724,0.047837487,1.689402016,0.673504376,0.007973087,0.030365946,0.026692805,0.031640969,0.158288255,0.05494263,1.220683756,0.549324474,0.005944101,0.021346358,0.019231018,0.023352564,0.106404337,0.030856249,23,2,11,13,15,15,24,28,12,52,11,11,8,7,12,3,121.7144494,53.85175157,0.584761567,2.111151055,1.915377013,2.314989603,10.62555395,3.038374029,19.21343277,20.86250232,0.088743977,0.28954446,0.243028487,0.29151286,1.892367793,0.276262316,0.5599,1.0078,0.57,2.3433,0.4714,1.055,2.6758,4.5877,0.5857,0.8499,1.2313,1.2571,8.1757,0.5336,0.6777,4.8393,0.146,1.0839,0.7338,1.7067,0.5206,1.056,1.2313,2.3433,Toluene
67,1.254545048,0.459187869,0.005919616,0.023678818,0.01895409,0.022310392,0.110633078,0.018853102,1.254545048,0.636410765,0.0060828,0.025067517,0.019675442,0.024136409,0.110633078,0.019302789,0.920212396,0.485012581,0.004650424,0.017915368,0.014086964,0.017724408,0.081429288,0.012902292,21,1,12,15,16,13,22,28,13,27,12,9,10,9,13,7,92.56420913,47.49170691,0.464545714,1.80170058,1.418399219,1.770721844,8.184234274,1.293675306,17.74848633,12.10310403,0.08088709,0.300475775,0.213532377,0.251233843,1.63406515,0.172122844,1.3362,1.6133,2.0649,2.0982,1.4555,2.0249,2.1307,5.708,1.4144,2.1502,1.4205,2.3027,9.1141,0.6466,0.4854,8.087,0.483,2.0126,2.8902,1.4017,1.3222,1.7041,1.4205,2.0982,Toluene
68,1.06142888,0.452702772,0.005391545,0.020843112,0.015688713,0.019391192,0.093191848,0.014257812,1.062695671,0.648424718,0.005391545,0.02173571,0.015933647,0.01979903,0.097332945,0.015107637,0.820711275,0.485861979,0.004180651,0.015782284,0.011823275,0.015374125,0.074305082,0.011189238,16,1,12,14,15,12,16,15,13,27,9,10,9,9,13,7,82.2337447,47.50127166,0.417758506,1.585160764,1.188878137,1.532947583,7.425078279,1.11223747,16.03619428,12.0352703,0.061678319,0.26339331,0.198278542,0.215117888,1.376523777,0.157373602,1.54,1.8905,0.6286,2.8687,1.7654,2.1279,2.4187,4.0999,1.8239,2.283,2.3571,2.756,16.4854,0.5102,0.4713,0.9081,0.2353,1.0431,1.0185,1.2108,1.6455,1.9033,2.3571,2.8687,Toluene
69,0.175388978,0.811290132,0.000175196,0.001928085,0.001461356,0.002545062,0.015835046,0.001496939,0.177625296,1.042175432,0.000562919,0.002106422,0.001911706,0.002727148,0.017180192,0.001748107,0.128113558,0.80371349,0.000158943,0.001337807,0.001143815,0.00190443,0.012750814,0.001001654,26,2,29,20,19,21,5,25,24,46,29,20,15,22,20,22,13.09055945,79.55346423,0.015438249,0.137604462,0.117217216,0.193861572,1.289477558,0.103088519,6.025131355,43.71922084,0.003743877,0.069659967,0.051814179,0.119249544,0.525033362,0.063089382,5.735,6.1743,2.2667,6.5489,5.8372,5.9642,2.945,5.6372,6.1914,5.3814,5.4723,5.0058,1.6461,0.9795,1.1891,1.19,0.6598,1.4262,3.031,2.3121,5.7021,6.1811,5.4723,6.5489,Toluene
70,0.154148269,0.741079577,0.000152863,0.001574966,0.001683016,0.002355105,0.013913995,0.001342785,0.155082613,0.954096244,0.000308352,0.001762535,0.002077465,0.002520443,0.01480504,0.001613472,0.115204701,0.719935781,0.000142976,0.001120061,0.001180187,0.001757526,0.011366826,0.000926369,23,4,33,16,56,20,5,22,28,44,14,16,27,18,24,14,11.7470143,71.37120474,0.013951074,0.115547254,0.119787317,0.178334236,1.146654396,0.09482123,6.881653637,42.97801699,0.009862553,0.047275382,0.146181453,0.07530753,0.545467823,0.037710974,2.2871,2.719,1.5864,2.4563,2.1039,2.6588,1.8611,1.6087,2.467,2.4837,2.1848,1.4541,1.628,1.1327,1.1152,1.4666,0.3702,1.2481,3.5075,1.9427,2.203,2.7054,2.1848,2.4563,Toluene
71,0.150730496,0.679355463,9.78E-05,0.001693107,0.001598377,0.002181381,0.014031473,0.001152992,0.153162769,0.860915002,0.000427927,0.001807204,0.001708537,0.002544684,0.014544295,0.001530712,0.110160558,0.660347487,0.000134851,0.001069539,0.000956297,0.001750303,0.010946283,0.000911286,25,4,27,21,31,18,19,19,26,44,11,18,21,20,23,17,11.27308378,65.45959559,0.013492292,0.11093763,0.099757723,0.178336033,1.108304942,0.092870206,6.144713272,36.60101418,0.015021767,0.029645562,0.058522519,0.086896317,0.524686113,0.028845452,1.437,1.3462,1.0107,1.5038,1.3415,2.7006,2.0889,1.0609,1.4627,1.9023,1.4412,1.5555,1.647,1.3725,1.0337,1.0499,0.3666,1.3751,2.4139,1.5469,1.3913,1.3577,1.4412,1.5038,Toluene
