,MQ-2_DG,MQ-3_DG,MQ-5_DG,MQ-6_DG,MQ-8_DG,MQ-9_DG,MQ-135_DG,MQ-138_DG,MQ-2_PK,MQ-3_PK,MQ-5_PK,MQ-6_PK,MQ-8_PK,MQ-9_PK,MQ-135_PK,MQ-138_PK,MQ-2_MN,MQ-3_MN,MQ-5_MN,MQ-6_MN,MQ-8_MN,MQ-9_MN,MQ-135_MN,MQ-138_MN,MQ-2_RT,MQ-3_RT,MQ-5_RT,MQ-6_RT,MQ-8_RT,MQ-9_RT,MQ-135_RT,MQ-138_RT,MQ-2_FT,MQ-3_FT,MQ-5_FT,MQ-6_FT,MQ-8_FT,MQ-9_FT,MQ-135_FT,MQ-138_FT,MQ-2_AI,MQ-3_AI,MQ-5_AI,MQ-6_AI,MQ-8_AI,MQ-9_AI,MQ-135_AI,MQ-138_AI,MQ-2_DI,MQ-3_DI,MQ-5_DI,MQ-6_DI,MQ-8_DI,MQ-9_DI,MQ-135_DI,MQ-138_DI,Reference_Red,Phenol Red_Red,Methylene Blue_Red,Methyl Red_Red,Reference_Green,Phenol Red_Green,Methylene Blue_Green,Methyl Red_Green,Reference_Blue,Phenol Red_Blue,Methylene Blue_Blue,Methyl Red_Blue,Reference_Hue,Phenol Red_Hue,Methylene Blue_Hue,Methyl Red_Hue,Reference_Saturation,Phenol Red_Saturation,Methylene Blue_Saturation,Methyl Red_Saturation,Reference_Value,Phenol Red_Value,Methylene Blue_Value,Methyl Red_Value,Flow Rate (mL/min)
0,4.744665927551642,0.20676125683239693,1.4197953451926064,0.7524344984936228,1.4336096793823605,0.2565857413152646,7.329664605233274,0.18448030346299993,5.39422256738004,0.2084844059531245,1.5461192193942355,0.8842170846372619,1.5417654344852842,0.27255229863520564,7.5193171617498,0.20034142500544236,1.6611084879588651,0.13707442620899968,0.5367391070839539,0.2431013745954208,0.237136894933573,0.11188342680893287,2.9698636159423426,0.0887278788358245,10,24,28,3,7,6,8,8,3,37,2,1,1,5,5,6,154.2444298438495,12.543459615642368,49.726314982748455,22.631558212081497,22.775930223403932,10.326094154119223,274.61739004004414,8.169989398687205,90.00942596655362,14.317432865687307,27.137117877271827,15.770478620792984,20.67278649425259,3.599867456686223,135.07845611517433,3.00627169398675,7.720400000000012,18.9794,9.279100000000007,5.9990999999999985,8.291599999999988,73.12810000000002,20.836200000000005,7.841000000000008,10.593400000000003,21.022400000000005,24.874299999999977,11.394300000000015,70.44869999999999,225.3788,2.1079000000000008,6.7714,1.5292000000000001,65.65110000000001,17.50630000000001,9.370600000000003,9.619400000000013,18.9794,24.874299999999977,5.562399999999997,0.05
1,1.328629756877788,0.2125943106587168,0.5637034198180586,1.0075532340513067,1.5883583313339276,0.2741872307089696,7.3304688860854315,0.1708521287199621,14.168154951236149,0.2143225247595023,1.7658509454950009,1.225935805375063,1.6196380470638676,0.2977435639974341,7.719755712619176,0.1969893247204132,0.8017120269591212,0.14216754420632816,0.444341005899323,0.28316023435330945,0.278418731643681,0.12107397901267952,2.894066067350763,0.08922980309345468,20,24,2,12,9,7,8,7,2,37,18,3,1,6,5,4,73.4827121831987,13.00767328922825,40.55439395075713,26.491974325849156,26.646044179265218,11.170845341850127,267.7964149476541,8.201534407130884,109.27750786107639,14.082223795308149,24.848451189004567,21.36931053808447,23.981332294350562,4.019103416707902,134.87019217486977,3.1352670328870764,0.9917999999999836,11.101699999999994,9.552300000000002,2.3950000000000102,1.5211999999999932,65.83319999999999,13.776399999999995,6.620100000000008,2.3067000000000064,13.228099999999984,16.193099999999987,9.069500000000005,77.33160000000001,205.9747,2.541799999999995,5.4813000000000045,1.1488999999999998,63.89490000000001,18.753299999999996,8.998900000000003,1.7918999999999983,11.063700000000011,16.193099999999987,5.082899999999995,0.05
2,14.170549561778301,0.2375461437479854,1.7312438158963683,0.6817725547472776,0.5352485633192435,0.2569432606389409,6.980143795235148,0.1597221201317949,14.170549561778301,0.2381160606314894,1.8027009701866472,0.7208148473107013,0.6466269826367175,0.27759929633256963,7.151954473612334,0.18038267488046214,2.8308745077304964,0.14808178641580486,0.5637998320560442,0.13286141917579353,0.03312154644668197,0.09051595380646546,2.2308565438324512,0.07261849168959982,10,27,18,6,6,11,9,6,3,35,1,3,5,9,4,4,268.94925525752296,13.564906921170424,52.473228700940346,12.639300280568696,3.5161877435206206,8.403379103220832,207.75723274015573,6.695386372195778,267.02703991033104,23.313770763549805,37.32983805538321,13.25477175871315,7.968722899310575,3.742391610673668,138.54465600396375,3.1682809957736247,2.8696999999999946,22.113500000000016,5.789099999999998,2.2379999999999995,3.014899999999983,80.5899,6.835899999999995,18.5163,5.648200000000003,13.91409999999999,12.750699999999995,6.562300000000022,68.86739999999999,196.8411,0.7456999999999994,16.6043,2.3377,53.5497,14.50200000000001,12.116999999999997,4.543399999999991,23.747199999999992,12.750699999999995,8.272700000000015,0.05
3,21.074898513694293,0.31926473480459855,1.6341466481915836,3.4535954202328956,4.499886078833416,0.6383755291537925,10.138456209582058,0.30225091716594393,23.098933934314157,0.33814414959984107,1.7664217804667306,4.319846286483844,4.751953027815151,1.0412345285040268,11.770776144289062,0.4560452412493961,17.0368248172245,0.28180592509178093,1.1509784761911765,2.7146674856996404,3.266701013243151,0.5608747458041803,8.136285420277105,0.2832584077822298,3,7,9,7,12,1,2,1,3,47,3,8,2,5,4,6,1554.389132063899,25.68179799306488,105.22220950539747,247.77366913320054,298.502977270717,51.11710265153002,742.4041440345214,25.795507617566628,310.6427652803805,8.795281458753756,22.089817308571277,50.50130493919338,57.97368299355595,6.670472894799911,139.9272279481006,3.894065166054747,2.453600000000023,27.722500000000025,15.5458,3.664199999999994,2.8500999999999976,96.53350000000002,15.49900000000001,29.54650000000001,2.361799999999988,18.3656,18.390799999999984,10.249400000000009,37.25760000000001,176.0403,8.129799999999989,25.394400000000005,1.14,56.833000000000006,31.7945,11.189400000000006,1.7147999999999968,25.753600000000006,18.39349999999999,6.296000000000021,0.1
4,21.07228842723891,0.26658222203552484,1.1243084314300889,3.4533524782348657,3.8803675240101354,0.5867235210022224,10.135886075011515,0.32000517407232837,22.294184810425588,0.3038397109313874,1.3122423880207628,3.9864299343892013,4.499077307874117,1.000783145588171,11.768206009718519,0.5281727695987302,16.362214556644414,0.2344686209643847,0.8892955841102625,2.6361869593150686,3.1436920593133815,0.5526061767153992,8.083006196955681,0.28476170269095774,2,10,3,5,5,1,2,1,4,36,14,11,2,4,4,5,1493.671598525236,21.368758108830146,81.16091100135372,240.71017881659105,286.81265286221446,50.321279425388155,737.6064438010228,25.948558416258525,298.33396962157406,11.326263552837172,13.20249543177093,46.09631515138473,50.25303898262655,6.366308025093559,134.24153287611432,3.720180552332619,2.4110000000000014,24.916499999999985,17.37380000000001,2.7124000000000024,2.5457999999999856,86.18270000000001,19.565799999999996,19.151399999999995,2.531800000000004,24.125800000000027,19.10900000000001,6.236500000000007,137.01600000000002,194.6946,6.68810000000002,10.801599999999997,1.9833,58.99060000000001,32.8672,5.611800000000002,2.564300000000003,23.01230000000001,19.10900000000001,2.774499999999989,0.1
5,19.172397894494118,0.25928000397587003,1.962893758375331,3.4532868166773323,3.630468771677172,0.6152477969116367,10.136150941093055,0.3241365299586618,21.069931101325306,0.3605702088943279,2.0079875534691416,3.7007870641774434,4.382956684840078,1.1085022095389538,11.768470875800059,0.5452684055906686,15.033458407667212,0.2340881550957152,1.2059407718800352,2.3854487433893317,2.9556415916304823,0.5574456518236952,7.926149018869577,0.28594028235597674,2,5,27,6,4,1,2,1,4,0,2,12,4,4,4,5,1372.1836545845433,21.32721396259024,110.49756322757851,218.14367372171716,269.6382120184206,50.78535646104421,723.489562639355,26.05876194199657,283.81704541493923,16.695529770906376,27.046326876269383,45.330336405382056,44.216780382341156,6.862044305644123,139.88513479778078,4.007451523945214,2.605700000000013,26.060100000000006,15.61010000000001,4.342000000000013,2.5116999999999905,89.2015,17.7658,18.949700000000007,1.8023000000000025,26.169700000000006,15.057900000000018,3.3519000000000005,56.6677,194.6174,7.733399999999989,11.330700000000004,0.6805,49.7731,29.693399999999997,7.827500000000001,1.8634999999999877,26.045900000000017,15.0522,4.5090000000000146,0.1
6,15.318108882133526,0.2318709416415697,1.03093823171861,4.319795986462809,4.887963729892303,0.39349814873233857,9.796923492983451,0.24649950071309287,15.699109644135067,0.2352996206718854,2.6065684838194643,4.713546380212994,5.34978638999084,0.48052376453316215,10.501347274330548,0.2762273835646229,9.378398516307955,0.18964254906046507,1.1307084926731124,2.3466549530912504,2.887305350293997,0.30539561264025555,6.650563906791039,0.18796473881154654,7,12,1,19,14,3,4,2,2,46,2,6,1,2,3,4,859.3739753498495,17.299700357083427,102.79470257229872,215.51874176467535,264.745445256352,27.87910328635534,608.3476751041769,17.16332599375228,169.04240262636802,9.57024564948481,16.028307904115877,46.66267240515988,48.634774620117064,3.484005457438437,100.82759239117776,2.464202314633982,4.010900000000021,22.250100000000003,14.869299999999996,7.19410000000002,3.8081999999999994,78.6261,15.246500000000012,13.412399999999991,4.3016999999999825,21.217299999999994,16.480799999999988,9.10329999999999,69.65390000000001,221.8536,4.385700000000014,13.291400000000003,0.7935,54.673700000000004,27.805499999999995,13.6952,3.5423999999999864,22.184300000000007,16.480799999999988,6.510400000000004,0.1
7,19.974699892961116,0.27304279381263474,0.9395501381006375,3.453262996972129,4.887389804183576,0.6632596623968472,11.767534427718319,0.38822150659823995,22.29380935492767,0.42165235814586377,2.6055391143363074,5.763265306974146,6.118916897779748,1.4922552282345145,14.726114309375609,0.7581113897928912,18.025456269280355,0.2758158761778987,1.27366281815738,3.585347827181238,4.489523227390517,0.7284300385213658,10.76466715192241,0.3889307992346581,2,3,1,2,3,1,2,1,2,17,6,3,1,2,1,4,1642.265764128193,25.096471649823517,115.56920377226484,326.1345674432835,408.9444802693301,66.22196312931978,980.5875781007353,35.391993437717474,124.50963646938516,16.186851471695302,5.760509286552592,21.09190662818486,25.54453665722268,2.9879870488042712,65.95410222122034,1.7734766938353999,2.7735000000000127,31.145100000000014,11.965999999999994,7.3448999999999955,2.8037999999999954,89.95660000000001,21.392300000000006,16.850599999999986,2.8530999999999835,32.95170000000002,18.0608,9.237400000000008,57.0334,201.70870000000002,6.338899999999995,14.703499999999998,1.0795000000000001,41.22109999999999,22.122299999999996,14.5199,2.810399999999987,28.897400000000005,18.0608,7.3052000000000135,0.2
8,18.980699139380544,0.21177627313195124,1.7648287385129555,3.700345805608901,4.885300376016536,0.6225835117767055,11.767170641432843,0.3574271421127117,20.396556744558474,0.3272980490933556,2.6847421584263396,5.762847868110807,6.116827469612708,1.4109432094579042,14.725750523090133,0.7697241930123758,16.539378742220997,0.21538890414248837,1.9997912939754192,3.7834563031303112,4.535271063927048,0.6920195372600806,10.961955673756234,0.38985145727640846,2,3,1,3,3,0,2,1,2,25,1,2,2,1,2,2,1507.5247859392703,19.596777645955903,181.74604519630068,344.2114130873369,413.05969612945086,62.90434186518396,998.3431812794939,35.444058296989475,113.05982339364445,11.296812954164814,10.353712357050492,20.763416049956707,24.1781113271348,2.7263288051387655,63.96046076417806,1.7782095072920352,1.7351999999999919,17.681100000000015,18.20190000000001,2.8555000000000064,1.7427000000000135,80.5679,26.116400000000013,12.811900000000009,1.817799999999977,26.054400000000015,17.6524,10.153400000000005,23.1618,198.32420000000002,8.834599999999995,7.665199999999999,0.4131,60.2644,29.209400000000016,9.314100000000003,1.7490000000000236,14.3168,17.6524,3.00030000000001,0.2
9,15.96250101553864,0.268377626243496,2.212506676301484,3.7010403133031535,3.793306706505286,0.38419931147461983,9.79675162399238,0.25312071273660064,18.260647177634496,0.2717714670830399,2.4605225493173877,5.763542375805059,6.119524549964595,0.8238950420290799,12.262234858706453,0.4559484521752189,13.763977017234078,0.24309728372938402,1.6589699696113023,3.436328601913957,3.9868780393847625,0.42527939535657205,8.559479743484237,0.2670976724593815,2,6,4,4,3,1,2,1,1,27,1,1,1,0,1,1,1254.7204325666057,22.147133161888057,151.51980394131868,312.9706144855593,362.6123302511339,38.6593448935661,780.1499285375737,24.29191123408093,64.95807910131936,7.537004072231132,8.88021311122942,13.732812444254996,14.189519041322521,1.234919818978302,35.52380906301441,0.9702824818758115,4.528899999999993,18.943100000000015,18.616800000000005,6.048000000000002,3.9314999999999998,83.7154,24.802499999999995,7.803300000000007,2.8374000000000024,22.57050000000001,23.300900000000013,12.012,68.3243,214.86420000000004,7.387900000000002,4.701100000000004,3.0103999999999997,68.22030000000001,31.260899999999992,11.006300000000003,2.3667999999999836,16.5428,23.300900000000013,6.480800000000016,0.2
10,19.18103989355019,0.2820074965696485,2.2701097636358925,3.701152969552121,3.7113325539534756,0.39651765664827926,9.181661916750794,0.26859097877386273,21.795418978517603,0.2837433501154535,2.5317528824218405,4.713653982053144,4.889314991306229,0.7740668750604988,10.893803051968806,0.42114690068963845,16.333104939514826,0.25098382645417994,1.9550909714572406,2.9890833403695307,3.341692530227948,0.43723774978714947,8.070248912191362,0.25960083707940623,3,7,4,6,5,1,2,1,1,23,1,1,1,1,2,2,1489.1604844498845,22.87055187744584,178.22829719478756,272.7186536028099,304.4636602744688,39.74791513749173,735.5040640139734,23.632666315920424,85.85031754149716,5.39471272973697,9.824907468818104,17.17651698556482,14.731828792255811,1.4474617970858101,37.91348342860171,1.001236933368384,14.526600000000002,10.270299999999992,15.374700000000004,13.896299999999997,15.7192,53.3305,13.911200000000008,23.113499999999988,14.57990000000001,26.4623,11.092000000000013,23.01989999999998,65.28470000000002,209.087,6.2346,9.6768,1.8886000000000003,57.5869,21.7782,12.272100000000002,15.306500000000028,10.5728,11.092000000000013,18.608400000000017,0.2
11,6.352219255889099,0.24423282756522785,2.26931759171707,3.9864715729391897,4.498668248164196,0.5255653169104928,12.263515960143296,0.3448720094776141,9.828968495350185,0.2520604138399892,2.770118873768332,5.763396426786871,6.347159207362958,1.0626222449448555,14.728999194857629,0.5702062156845056,7.399418850220352,0.22808786053159705,2.172935973871514,3.9052868512696652,4.5879681992030665,0.6053210975634961,10.711323479977132,0.3713863751825311,6,5,3,2,2,0,1,1,4,28,2,1,1,1,2,1,672.2999157757207,20.77214027540896,197.83355524015334,355.4622881872091,417.4158061764402,55.00446409762514,976.2826291580851,33.76964577590541,31.775798280898027,4.814382739850947,9.37138537486539,17.88385730982312,17.790153105565352,1.8171053617473234,49.086846220039476,1.2980401735944347,1.7325999999999908,28.405100000000004,18.04169999999999,2.8249999999999886,3.150999999999982,105.3353,26.192700000000002,29.55189999999999,3.076899999999995,26.190300000000008,18.439399999999978,7.231900000000024,26.346500000000006,189.12850000000003,12.633700000000005,21.107699999999998,1.0739,47.3755,31.335999999999984,6.606200000000001,2.7472999999999956,28.896800000000013,18.502399999999994,4.544099999999986,0.3
12,19.369454246462713,0.24456314252208028,1.0301785642844765,3.7004613000905238,4.619958565857966,0.5426515635028556,11.768922093345513,0.3308942947488965,21.3066044832256,0.2495577479486511,2.685386101844925,5.76296336259243,6.117761787799202,1.0206266870702836,14.727501975002802,0.5701810833834576,17.439553719764493,0.227195763273627,1.5557904154766633,3.664927957717813,4.361209012185798,0.5958028674829403,10.771992899478189,0.36007536054151645,2,5,1,2,3,1,2,1,2,29,5,2,1,1,1,1,1588.929289025267,20.69218183714851,141.0513159571842,333.5439774946937,397.1287696625798,54.16490963696749,981.2482830463825,32.73767674348537,87.10607289762558,6.764589692507284,3.5394903294236473,15.298350979707152,15.768265382810187,1.6642587964924334,44.99041787600977,1.2489295233914888,2.612099999999998,22.090100000000007,21.564499999999995,2.9435000000000002,2.544700000000006,89.89790000000002,19.25270000000002,17.70010000000002,2.620100000000008,25.802400000000006,15.99260000000001,13.488599999999991,28.5017,210.1027,8.126000000000005,13.119999999999997,0.5445,64.09200000000001,34.75200000000001,17.619,2.6122000000000014,18.370600000000024,15.99260000000001,3.1998999999999853,0.3
13,20.184717221638213,0.24864082270275414,2.392899566664864,3.4528540839902027,4.165724362157732,0.5484538233569158,11.769037534534005,0.32648576790299655,23.37568433013129,0.2552955056164298,2.9559626297278974,5.76285639399222,5.905813106683759,1.0411749879705832,14.023193634844183,0.5833907606022936,18.48250192374255,0.23311981899420153,2.150181530236151,3.7480422568611282,4.285807205758759,0.5723536614244279,10.614534868448182,0.34893361525858035,2,5,4,3,3,1,2,1,1,27,1,1,1,1,1,1,1683.6098903584677,21.229424532180893,195.90923728791844,340.77665720149173,389.888372880446,52.06028335155543,967.0771756948703,31.73051114117523,71.96024763715234,4.561223972359802,6.7801842912394665,11.719218573097159,11.837226296750861,1.258825989732197,34.028950386726365,0.8907123931424754,0.6968999999999994,19.579500000000024,14.8037,0.8676000000000101,1.035899999999998,80.10880000000002,17.110400000000013,16.52030000000002,2.086999999999989,20.82929999999999,21.209100000000007,6.223600000000005,54.00370000000001,200.0486,5.133399999999995,12.1414,0.7392000000000001,64.34030000000001,30.087999999999994,7.555100000000003,1.7427000000000135,16.696499999999986,21.209100000000007,2.123500000000007,0.3
14,2.2078592060797373,0.2529442908916222,0.8222403182859893,0.7755552457919749,0.17810285663213746,0.22566483204088886,1.1002537830638226,0.2879363475208752,21.547358756661037,0.26113040693320066,1.273918118200048,5.763060233296741,5.906260231953007,1.0412172265406558,13.383548925232224,0.6347665409340499,8.93409766341474,0.24120309168281023,0.8188431431779596,2.0598102993667555,1.881349036087341,0.43187841815802297,5.636101451365329,0.3301104525315266,2,4,1,1,1,1,1,0,2,22,0,1,3,1,1,1,806.2766489134063,21.961222542344544,74.51812320430236,186.15848218879995,169.49951610449284,39.09472246626296,508.34938440594345,29.997877075358268,6.252960575753011,4.860584703252452,1.1007614416485751,0.9118293907156487,0.43107184405163745,0.26694968910038597,2.094870337388902,0.2979731421426663,4.430599999999998,19.23429999999999,19.4176,5.318799999999982,4.513899999999978,77.38229999999999,13.528400000000005,17.376899999999978,5.319500000000005,22.709700000000026,17.138200000000012,8.593099999999993,59.24980000000001,214.2523,5.031000000000006,11.704099999999997,0.4231999999999998,63.727599999999995,32.223600000000005,8.133600000000001,4.668000000000006,19.239900000000006,17.138200000000012,6.565799999999996,0.4
15,1.2023772006413138,0.25120123173007164,0.1709048347516736,0.06533601686204919,0.1327029427113313,0.09193626429589039,0.5841288265799979,0.20080886359324812,8.12336948748726,0.25773298861604244,2.4602821241289914,6.485217436743463,6.119800534229357,0.9285867139494351,13.383407820190827,0.5638019594645634,2.479836938191063,0.24058320435249483,1.1815433606968297,1.4469094411374,1.3211895075056663,0.2748580903709498,3.2804692946958935,0.2831350360483188,3,4,1,0,1,1,2,1,3,21,1,3,4,2,2,1,224.387701637837,21.903689623454607,106.50980729746635,130.28718571922806,119.0397586182213,24.829164397681375,295.82636534921045,25.682962107941943,4.5347054138348035,3.8510579874435655,0.23994069770328183,0.23118687560057471,0.4751546972506323,0.12409675964467912,1.1750377337884723,0.1020037781070962,5.945700000000016,23.096600000000024,14.1186,3.1768000000000143,6.278999999999996,81.47819999999999,28.95860000000002,4.7894000000000005,6.397600000000011,19.088300000000004,27.93100000000001,5.3489999999999895,46.80810000000001,214.6849,6.643199999999979,5.613099999999996,0.3167,59.268800000000006,25.971199999999982,6.8648000000000025,6.294399999999996,21.070999999999998,27.93100000000001,2.2897999999999854,0.4
16,1.3642528359286572,0.24908166841967083,0.06278947946229439,0.05991939318137944,0.1289115991898378,0.07031754727421766,0.5088111724153436,0.16457959980648487,22.82955649398275,0.25563836165232456,1.3129691312626481,5.7637264668512485,5.908272756618509,0.9122055490123027,12.26396818125483,0.5638111003830744,4.573837484350031,0.2365682970498883,0.5110540661847424,1.0934807934415427,1.1079678010151286,0.2146308933835525,2.6283696990179095,0.2502246414239042,2,3,1,1,1,4,2,1,4,20,3,4,4,1,2,0,413.0096264274315,21.540228402909616,46.05765543608911,98.47319080292021,99.84601369055142,19.387097951793944,237.0620840840272,22.684797327957863,5.456078740516871,3.8969337282588477,0.21553545886411507,0.27626605170762775,0.6143371688976246,0.1540496756115523,1.513412329167758,0.2107186932732354,1.963799999999992,21.5248,15.082799999999992,3.0622999999999934,4.223700000000008,85.6875,18.5689,10.027299999999997,4.547799999999995,20.749899999999997,26.886200000000002,2.684200000000004,41.286699999999996,212.85920000000002,4.56789999999998,7.647500000000001,2.6434,62.2613,26.65299999999999,6.553799999999995,3.4310999999999865,19.820899999999995,26.886200000000002,4.5552000000000135,0.4
